Entity,Code,Year,Coal Production - TWh,Oil Production - TWh,Gas Production - TWh
Egypt,EGY,1999,,481.0284423828125,161.6999969482422
Egypt,EGY,2000,,452.6054382324219,202.125
Egypt,EGY,2001,,437.2890930175781,242.5500030517578
Egypt,EGY,2002,,433.1077880859375,262.76251220703125
Egypt,EGY,2003,,431.1529235839844,289.7124938964844
Egypt,EGY,2004,,405.19683837890625,317.625
Egypt,EGY,2005,,385.7354736328125,409.0625
Egypt,EGY,2006,,385.6705322265625,526.4874877929688
Egypt,EGY,2007,,393.2102966308594,536.0162353515625
Egypt,EGY,2008,,403.03033447265625,567.5862426757812
Egypt,EGY,2009,,410.07379150390625,603.3912353515625
Egypt,EGY,2010,,407.3988952636719,590.2050170898438
Egypt,EGY,2011,,402.3862609863281,591.4328002929688
Egypt,EGY,2012,,403.8643798828125,585.9818115234375
Egypt,EGY,2013,,399.6190490722656,539.6483764648438
Egypt,EGY,2014,,408.68048095703125,469.6104736328125
Egypt,EGY,2015,,412.0625305175781,425.90625
Egypt,EGY,2016,,393.50103759765625,402.5174865722656
Egypt,EGY,2017,,374.2301330566406,488.1264953613281
Egypt,EGY,2018,,381.9757080078125,585.583251953125
Egypt,EGY,2019,,369.97357177734375,649.386962890625
Egypt,EGY,2020,,361.3018798828125,584.654296875
Egypt,EGY,2021,,344.26385498046875,677.9943237304688
Equatorial Guinea,GNQ,1992,,1.1551098823547363,
Equatorial Guinea,GNQ,1993,,2.879884719848633,
Equatorial Guinea,GNQ,1994,,2.879884719848633,
Equatorial Guinea,GNQ,1995,,4.031838417053223,
Equatorial Guinea,GNQ,1996,,9.81843376159668,
Equatorial Guinea,GNQ,1997,,34.558616638183594,
Equatorial Guinea,GNQ,1998,,47.80608367919922,
Equatorial Guinea,GNQ,1999,,57.597694396972656,
Equatorial Guinea,GNQ,2000,,66.25601196289062,
Equatorial Guinea,GNQ,2001,,108.79906463623047,
Equatorial Guinea,GNQ,2002,,129.11416625976562,
Equatorial Guinea,GNQ,2003,,147.95904541015625,
Equatorial Guinea,GNQ,2004,,192.61257934570312,
Equatorial Guinea,GNQ,2005,,203.158935546875,
Equatorial Guinea,GNQ,2006,,200.5695343017578,
Equatorial Guinea,GNQ,2007,,206.19715881347656,
Equatorial Guinea,GNQ,2008,,204.46302795410156,
Equatorial Guinea,GNQ,2009,,181.91012573242188,
Equatorial Guinea,GNQ,2010,,168.11338806152344,
Equatorial Guinea,GNQ,2011,,164.84420776367188,
Equatorial Guinea,GNQ,2012,,176.35040283203125,
Equatorial Guinea,GNQ,2013,,153.92013549804688,
Equatorial Guinea,GNQ,2014,,154.4375762939453,
Equatorial Guinea,GNQ,2015,,140.7707977294922,
Equatorial Guinea,GNQ,2016,,120.302978515625,
Equatorial Guinea,GNQ,2017,,104.2712631225586,
Equatorial Guinea,GNQ,2018,,94.47001647949219,
Equatorial Guinea,GNQ,2019,,86.00617218017578,
Equatorial Guinea,GNQ,2020,,85.84917449951172,
Equatorial Guinea,GNQ,2021,,74.80921936035156,
Europe,,1981,9185.5810546875,8838.17578125,6655.2744140625
Europe,,1982,9452.50390625,9079.7197265625,6865.21435546875
Europe,,1983,9373.4033203125,9362.8486328125,7243.25341796875
Europe,,1984,8879.375,9505.84375,7765.66748046875
Europe,,1985,8563.076171875,8834.2724609375,6926.14599609375
Europe,,1986,8753.9189453125,9098.4072265625,7209.22607421875
Europe,,1987,8659.7294921875,9241.4921875,7604.91748046875
Europe,,1988,8660.3818359375,9208.8857421875,7879.0341796875
Europe,,1989,8298.3544921875,8950.2734375,8139.22021484375
Europe,,1990,7741.93701171875,8594.97265625,8427.861328125
Europe,,1991,7048.302734375,8097.0400390625,8426.9931640625
Europe,,1992,6678.21142578125,7538.537109375,8401.1513671875
Europe,,1993,6049.130859375,7162.76904296875,8264.509765625
Europe,,1994,5450.5205078125,7218.22119140625,8164.94482421875
Europe,,1995,5334.8125,7279.5751953125,8074.603515625
Europe,,1996,5079.09228515625,7373.771484375,8522.6103515625
Europe,,1997,5014.57421875,7426.607421875,8190.654296875
Europe,,1998,4599.87890625,7357.52392578125,8357.8388671875
Europe,,1999,4569.2509765625,7423.00048828125,8469.6279296875
Europe,,2000,4498.6708984375,7701.54931640625,8469.810546875
Europe,,2001,4557.61181640625,7884.31787109375,8486.5087890625
Europe,,2002,4470.4833984375,8233.4345703125,8702.775390625
Europe,,2003,4567.70556640625,8560.5546875,8967.724609375
Europe,,2004,4529.04150390625,8841.0927734375,9199.8681640625
Europe,,2005,4435.873046875,8700.134765625,9170.5458984375
Europe,,2006,4466.208984375,8593.7705078125,9251.529296875
Europe,,2007,4420.47802734375,8579.294921875,9078.8232421875
Europe,,2008,4391.2763671875,8409.8447265625,9318.9072265625
Europe,,2009,4139.8876953125,8344.326171875,8397.5888671875
Europe,,2010,4219.8349609375,8283.7919921875,9085.111328125
Europe,,2011,4386.45556640625,8163.38720703125,9016.357421875
Europe,,2012,4523.103515625,8075.8876953125,8893.6640625
Europe,,2013,4451.6923828125,8039.03662109375,8945.2138671875
Europe,,2014,4250.6416015625,8108.232421875,8572.359375
Europe,,2015,4203.45947265625,8270.916015625,8452.8232421875
Europe,,2016,4223.56201171875,8447.427734375,8492.0947265625
Europe,,2017,4288.189453125,8415.1494140625,8982.4208984375
Europe,,2018,4444.51904296875,8504.1083984375,9204.5849609375
Europe,,2019,4124.5673828125,8523.001953125,9138.7060546875
Europe,,2020,3675.14453125,8050.59521484375,8560.384765625
Europe,,2021,3936.958984375,8101.60009765625,9120.8642578125
Europe,,1965,,3278.42724609375,
Europe,,1966,,3543.96337890625,
Europe,,1967,,3826.4560546875,
Europe,,1968,,4078.862060546875,
Europe,,1969,,4307.1005859375,
Europe,,1970,,4594.17578125,2924.32275390625
Europe,,1971,,4868.58251953125,3293.77001953125
Europe,,1972,,5158.45654296875,3641.015869140625
Europe,,1973,,5493.9619140625,3975.1533203125
Europe,,1974,,5844.462890625,4397.65380859375
Europe,,1975,,6316.64599609375,4746.38623046875
Europe,,1976,,6821.99609375,5174.73974609375
Europe,,1977,,7426.77880859375,5474.2939453125
Europe,,1978,,7943.77294921875,5772.54248046875
Europe,,1979,,8407.21484375,6173.2900390625
Europe,,1980,,8682.4677734375,6407.93310546875
Europe (BP),,1981,5238.36669921875,1757.5989990234375,2247.767578125
Europe (BP),,1982,5477.78564453125,1955.7518310546875,2122.384765625
Europe (BP),,1983,5407.0224609375,2194.77978515625,2168.889404296875
Europe (BP),,1984,4968.09375,2380.0263671875,2201.58056640625
Europe (BP),,1985,6525.84814453125,2527.25390625,2677.333984375
Europe (BP),,1986,6651.0654296875,2571.8603515625,2583.555419921875
Europe (BP),,1987,6548.62890625,2618.428466796875,2599.444580078125
Europe (BP),,1988,6463.78466796875,2593.9853515625,2455.135498046875
Europe (BP),,1989,6209.8857421875,2527.885498046875,2476.221923828125
Europe (BP),,1990,5720.19677734375,2595.159912109375,2431.961669921875
Europe (BP),,1991,5191.69482421875,2724.631591796875,2513.859375
Europe (BP),,1992,4916.0693359375,2900.376953125,2478.82080078125
Europe (BP),,1993,4467.134765625,3035.572509765625,2578.52099609375
Europe (BP),,1994,4063.841552734375,3524.7890625,2580.11376953125
Europe (BP),,1995,4024.91748046875,3665.56396484375,2662.659912109375
Europe (BP),,1996,3816.953857421875,3851.3583984375,2999.393798828125
Europe (BP),,1997,3818.177978515625,3851.31298828125,2955.27734375
Europe (BP),,1998,3496.132080078125,3818.0498046875,2944.9755859375
Europe (BP),,1999,3353.62060546875,3878.548583984375,3025.497802734375
Europe (BP),,2000,3230.630859375,3902.602294921875,3099.250244140625
Europe (BP),,2001,3206.57177734375,3794.2841796875,3138.938720703125
Europe (BP),,2002,3177.114501953125,3771.057861328125,3227.378662109375
Europe (BP),,2003,3151.949951171875,3609.50390625,3261.50439453125
Europe (BP),,2004,3056.708984375,3453.02001953125,3374.09716796875
Europe (BP),,2005,2989.3798828125,3177.985107421875,3275.803955078125
Europe (BP),,2006,2979.662109375,2938.63330078125,3203.717041015625
Europe (BP),,2007,2923.661865234375,2795.33544921875,3062.69189453125
Europe (BP),,2008,2852.790283203125,2661.66845703125,3204.37744140625
Europe (BP),,2009,2693.720458984375,2513.475830078125,3035.691650390625
Europe (BP),,2010,2668.016357421875,2325.560791015625,3101.243896484375
Europe (BP),,2011,2761.6513671875,2122.02490234375,2848.07958984375
Europe (BP),,2012,2763.849609375,1949.9520263671875,2875.1142578125
Europe (BP),,2013,2618.0400390625,1849.276611328125,2800.25146484375
Europe (BP),,2014,2387.134033203125,1858.0306396484375,2660.80810546875
Europe (BP),,2015,2185.12255859375,1937.7723388671875,2608.42724609375
Europe (BP),,2016,2147.48828125,1952.31640625,2599.340576171875
Europe (BP),,2017,2070.1904296875,1919.251708984375,2626.812744140625
Europe (BP),,2018,2074.177490234375,1899.607177734375,2513.455078125
Europe (BP),,2019,1762.7396240234375,1854.489501953125,2348.257568359375
Europe (BP),,2020,1518.25146484375,1951.7740478515625,2187.442626953125
Europe (BP),,2021,1606.4110107421875,1862.73486328125,2104.1904296875
Europe (BP),,1965,,453.6397705078125,
Europe (BP),,1966,,460.8503723144531,
Europe (BP),,1967,,475.85308837890625,
Europe (BP),,1968,,482.865966796875,
Europe (BP),,1969,,488.9717102050781,
Europe (BP),,1970,,488.3320617675781,1049.308837890625
Europe (BP),,1971,,484.07293701171875,1281.8326416015625
Europe (BP),,1972,,501.8046875,1543.8270263671875
Europe (BP),,1973,,504.69189453125,1736.82568359375
Europe (BP),,1974,,507.45587158203125,1929.146728515625
Europe (BP),,1975,,608.6303100585938,2006.3243408203125
Europe (BP),,1976,,778.1524047851562,2134.545166015625
Europe (BP),,1977,,1079.135986328125,2196.8154296875
Europe (BP),,1978,,1296.8671875,2246.972412109375
Europe (BP),,1979,,1596.68701171875,2321.841552734375
Europe (BP),,1980,,1667.4840087890625,2285.545654296875
European Union (27),,1981,4110.37451171875,341.9914855957031,1615.1256103515625
European Union (27),,1982,4352.65576171875,370.73968505859375,1492.9110107421875
European Union (27),,1983,4299.35986328125,404.1711120605469,1531.7122802734375
European Union (27),,1984,4325.908203125,407.4880065917969,1551.04833984375
European Union (27),,1985,4449.041015625,420.388427734375,1568.337646484375
European Union (27),,1986,4432.5380859375,431.05596923828125,1480.40478515625
European Union (27),,1987,4359.99853515625,440.765869140625,1491.4461669921875
European Union (27),,1988,4302.67333984375,448.3371276855469,1392.8856201171875
European Union (27),,1989,4119.91162109375,438.1712341308594,1435.4434814453125
European Union (27),,1990,3725.3974609375,443.03936767578125,1426.021728515625
European Union (27),,1991,3362.745361328125,433.8791809082031,1493.6142578125
European Union (27),,1992,3197.982666015625,430.1800842285156,1473.314697265625
European Union (27),,1993,3005.7255859375,426.8432922363281,1504.79736328125
European Union (27),,1994,2883.962646484375,447.71258544921875,1454.489990234375
European Union (27),,1995,2880.852783203125,437.97515869140625,1474.72900390625
European Union (27),,1996,2812.40087890625,436.21746826171875,1576.49951171875
European Union (27),,1997,2779.855712890625,441.5372619628906,1456.4752197265625
European Union (27),,1998,2481.939208984375,436.3807067871094,1391.137939453125
European Union (27),,1999,2385.534423828125,451.80859375,1333.4481201171875
European Union (27),,2000,2297.781982421875,482.198486328125,1298.4620361328125
European Union (27),,2001,2265.3837890625,468.00103759765625,1324.5517578125
European Union (27),,2002,2255.827392578125,506.7585754394531,1306.966064453125
European Union (27),,2003,2248.7666015625,503.3565368652344,1267.15283203125
European Union (27),,2004,2183.839599609375,504.8910827636719,1375.583251953125
European Union (27),,2005,2152.8330078125,490.1343994140625,1292.110107421875
European Union (27),,2006,2113.76953125,455.1519470214844,1275.0155029296875
European Union (27),,2007,2051.061767578125,433.0812072753906,1200.67333984375
European Union (27),,2008,1945.0384521484375,402.62396240234375,1268.5030517578125
European Union (27),,2009,1817.246826171875,368.30328369140625,1176.4107666015625
European Union (27),,2010,1794.3377685546875,354.42071533203125,1255.6502685546875
European Union (27),,2011,1824.1915283203125,339.93194580078125,1174.5338134765625
European Union (27),,2012,1825.3492431640625,325.4971923828125,1139.4166259765625
European Union (27),,2013,1731.42236328125,318.14605712890625,1139.2518310546875
European Union (27),,2014,1660.4388427734375,313.77239990234375,999.2236328125
European Union (27),,2015,1610.0322265625,304.0013427734375,842.753173828125
European Union (27),,2016,1558.402099609375,268.00872802734375,823.4769287109375
European Union (27),,2017,1553.0609130859375,263.8497314453125,767.7032470703125
European Union (27),,2018,1492.4144287109375,254.5435333251953,688.1266479492188
European Union (27),,2019,1224.748779296875,235.30308532714844,610.6591186523438
European Union (27),,2020,1018.6657104492188,223.89373779296875,478.39166259765625
European Union (27),,2021,1092.5579833984375,207.57611083984375,440.35382080078125
European Union (27),,1965,,401.0954284667969,
European Union (27),,1966,,399.8626708984375,
European Union (27),,1967,,403.54937744140625,
European Union (27),,1968,,403.3283996582031,
European Union (27),,1969,,399.26953125,
European Union (27),,1970,,394.55938720703125,929.8413696289062
European Union (27),,1971,,383.52252197265625,1088.0286865234375
European Union (27),,1972,,377.20428466796875,1266.744873046875
European Union (27),,1973,,377.83770751953125,1435.2010498046875
European Union (27),,1974,,383.3650817871094,1567.4129638671875
European Union (27),,1975,,382.5129699707031,1630.530517578125
European Union (27),,1976,,379.6783447265625,1734.6768798828125
European Union (27),,1977,,371.6054382324219,1752.0059814453125
European Union (27),,1978,,361.8192138671875,1703.9498291015625
European Union (27),,1979,,348.4447326660156,1711.5576171875
European Union (27),,1980,,340.6681823730469,1649.6065673828125
Gabon,GAB,1965,,14.711950302124023,
Gabon,GAB,1966,,16.828609466552734,
Gabon,GAB,1967,,40.06534957885742,
Gabon,GAB,1968,,53.974830627441406,
Gabon,GAB,1969,,58.46400833129883,
Gabon,GAB,1970,,63.069488525390625,
Gabon,GAB,1971,,67.3958511352539,
Gabon,GAB,1972,,73.30388641357422,
Gabon,GAB,1973,,88.35311126708984,
Gabon,GAB,1974,,118.64926147460938,
Gabon,GAB,1975,,131.59344482421875,
Gabon,GAB,1976,,131.6981201171875,
Gabon,GAB,1977,,131.03521728515625,
Gabon,GAB,1978,,123.27799987792969,
Gabon,GAB,1979,,113.95073699951172,
Gabon,GAB,1980,,103.4488525390625,
Gabon,GAB,1981,,88.99275970458984,
Gabon,GAB,1982,,90.62095642089844,
Gabon,GAB,1983,,91.51647186279297,
Gabon,GAB,1984,,101.52989959716797,
Gabon,GAB,1985,,100.32038116455078,
Gabon,GAB,1986,,96.4708480834961,
Gabon,GAB,1987,,89.88826751708984,
Gabon,GAB,1988,,103.4139633178711,
Gabon,GAB,1989,,118.94001007080078,
Gabon,GAB,1990,,156.923583984375,
Gabon,GAB,1991,,171.05404663085938,
Gabon,GAB,1992,,168.07676696777344,
Gabon,GAB,1993,,177.04348754882812,
Gabon,GAB,1994,,195.81431579589844,
Gabon,GAB,1995,,206.5022735595703,
Gabon,GAB,1996,,212.24749755859375,
Gabon,GAB,1997,,211.59622192382812,
Gabon,GAB,1998,,195.94224548339844,
Gabon,GAB,1999,,197.41925048828125,
Gabon,GAB,2000,,160.7135467529297,
Gabon,GAB,2001,,152.1445770263672,
Gabon,GAB,2002,,148.6603546142578,
Gabon,GAB,2003,,159.113037109375,
Gabon,GAB,2004,,158.9666748046875,
Gabon,GAB,2005,,156.98190307617188,
Gabon,GAB,2006,,140.49571228027344,
Gabon,GAB,2007,,142.59536743164062,
Gabon,GAB,2008,,139.50262451171875,
Gabon,GAB,2009,,139.94996643066406,
Gabon,GAB,2010,,135.41738891601562,
Gabon,GAB,2011,,137.21002197265625,
Gabon,GAB,2012,,128.7734832763672,
Gabon,GAB,2013,,123.92524719238281,
Gabon,GAB,2014,,122.4734878540039,
Gabon,GAB,2015,,124.0036392211914,
Gabon,GAB,2016,,128.48757934570312,
Gabon,GAB,2017,,121.98627471923828,
Gabon,GAB,2018,,112.3355484008789,
Gabon,GAB,2019,,126.49544525146484,
Gabon,GAB,2020,,120.77914428710938,
Gabon,GAB,2021,,105.10751342773438,
Germany,DEU,1981,1731.1663818359375,,189.32574462890625
Germany,DEU,1982,1738.7164306640625,,166.20249938964844
Germany,DEU,1983,1642.87060546875,,183.71299743652344
Germany,DEU,1984,1662.827880859375,,180.52549743652344
Germany,DEU,1985,1728.615478515625,,171.07699584960938
Germany,DEU,1986,1669.04931640625,,140.15150451660156
Germany,DEU,1987,1616.0662841796875,,157.3054962158203
Germany,DEU,1988,1603.598876953125,,146.38424682617188
Germany,DEU,1989,1530.111083984375,,153.20249938964844
Germany,DEU,1990,1454.181884765625,,150.24624633789062
Germany,DEU,1991,1234.53076171875,,153.95281982421875
Germany,DEU,1992,1135.4910888671875,,156.15968322753906
Germany,DEU,1993,1021.6923828125,,155.40354919433594
Germany,DEU,1994,941.4317626953125,,162.9209442138672
Germany,DEU,1995,919.3460693359375,,168.1171875
Germany,DEU,1996,860.4739990234375,,182.06173706054688
Germany,DEU,1997,824.1913452148438,,178.96685791015625
Germany,DEU,1998,756.047607421875,,174.86965942382812
Germany,DEU,1999,735.9454956054688,,186.783203125
Germany,DEU,2000,706.086669921875,,176.6544952392578
Germany,DEU,2001,677.5280151367188,,178.3338165283203
Germany,DEU,2002,679.4618530273438,,177.86782836914062
Germany,DEU,2003,672.2003784179688,,185.15663146972656
Germany,DEU,2004,679.3446655273438,,171.3351593017578
Germany,DEU,2005,657.9307861328125,,165.42674255371094
Germany,DEU,2006,620.4534912109375,,163.42210388183594
Germany,DEU,2007,632.8358764648438,,149.69735717773438
Germany,DEU,2008,582.6158447265625,,136.35067749023438
Germany,DEU,2009,539.802734375,,127.46168518066406
Germany,DEU,2010,533.7949829101562,,111.23992919921875
Germany,DEU,2011,543.4824829101562,,104.65451049804688
Germany,DEU,2012,555.5952758789062,,94.61372375488281
Germany,DEU,2013,524.756103515625,,86.04125213623047
Germany,DEU,2014,513.2764892578125,,80.82743072509766
Germany,DEU,2015,497.9094543457031,,75.24433135986328
Germany,DEU,2016,460.97222900390625,,69.23041534423828
Germany,DEU,2017,458.4444885253906,,63.76161575317383
Germany,DEU,2018,439.4076232910156,,55.41773986816406
Germany,DEU,2019,330.52777099609375,,53.307594299316406
Germany,DEU,2020,271.9445495605469,,45.32420349121094
Germany,DEU,2021,320.27764892578125,,45.3681640625
Germany,DEU,1970,,,120.12975311279297
Germany,DEU,1971,,,147.99725341796875
Germany,DEU,1972,,,177.1857452392578
Germany,DEU,1973,,,198.37449645996094
Germany,DEU,1974,,,206.03700256347656
Germany,DEU,1975,,,191.2519989013672
Germany,DEU,1976,,,197.20974731445312
Germany,DEU,1977,,,196.0659942626953
Germany,DEU,1978,,,202.71249389648438
Germany,DEU,1979,,,203.00474548339844
Germany,DEU,1980,,,184.8155059814453
Greece,GRC,1981,40.44723129272461,,
Greece,GRC,1982,42.38204574584961,,
Greece,GRC,1983,46.249019622802734,,
Greece,GRC,1984,50.27067565917969,,
Greece,GRC,1985,56.2656135559082,,
Greece,GRC,1986,58.799766540527344,,
Greece,GRC,1987,69.42046356201172,,
Greece,GRC,1988,73.1157455444336,,
Greece,GRC,1989,82.819580078125,,
Greece,GRC,1990,82.78815460205078,,
Greece,GRC,1991,80.28653717041016,,
Greece,GRC,1992,81.35301208496094,,
Greece,GRC,1993,83.30685424804688,,
Greece,GRC,1994,85.6061019897461,,
Greece,GRC,1995,87.34246063232422,,
Greece,GRC,1996,83.61039733886719,,
Greece,GRC,1997,89.62310791015625,,
Greece,GRC,1998,94.50537872314453,,
Greece,GRC,1999,93.43890380859375,,
Greece,GRC,2000,95.61720275878906,,
Greece,GRC,2001,97.59896087646484,,
Greece,GRC,2002,99.80982208251953,,
Greece,GRC,2003,95.08688354492188,,
Greece,GRC,2004,99.39928436279297,,
Greece,GRC,2005,99.29694366455078,,
Greece,GRC,2006,95.02058410644531,,
Greece,GRC,2007,97.56523132324219,,
Greece,GRC,2008,94.54608154296875,,
Greece,GRC,2009,95.0857162475586,,
Greece,GRC,2010,85.0781021118164,,
Greece,GRC,2011,87.281982421875,,
Greece,GRC,2012,93.55986022949219,,
Greece,GRC,2013,78.25012969970703,,
Greece,GRC,2014,74.24824523925781,,
Greece,GRC,2015,66.0033187866211,,
Greece,GRC,2016,92.83699035644531,,
Greece,GRC,2017,106.80062866210938,,
Greece,GRC,2018,103.6890869140625,,
Greece,GRC,2019,35.90746307373047,,
Greece,GRC,2020,18.96064567565918,,
Greece,GRC,2021,16.556724548339844,,
High-income countries,,1981,11000.2265625,16111.1025390625,8153.77587890625
High-income countries,,1982,11311.3583984375,14030.953125,7717.5263671875
High-income countries,,1983,10866.484375,13257.701171875,7281.091796875
High-income countries,,1984,11236.9375,13557.0087890625,7855.68115234375
High-income countries,,1985,11722.25390625,13114.505859375,7768.2578125
High-income countries,,1986,11890.50390625,14070.5625,7671.76123046875
High-income countries,,1987,12021.1484375,13514.166015625,7987.4384765625
High-income countries,,1988,12185.6767578125,14357.529296875,8200.841796875
High-income countries,,1989,12246.140625,14135.9140625,8466.0390625
High-income countries,,1990,12189.005859375,14847.8818359375,8657.65234375
High-income countries,,1991,11711.974609375,15775.625,8874.5341796875
High-income countries,,1992,11520.0859375,16769.736328125,9125.2607421875
High-income countries,,1993,10883.19921875,17079.603515625,9503.908203125
High-income countries,,1994,11188.2900390625,17674.1328125,9969.90625
High-income countries,,1995,11282.1943359375,17854.337890625,10227.6435546875
High-income countries,,1996,11436.1396484375,18274.291015625,10719.3837890625
High-income countries,,1997,11714.9052734375,18360.796875,10867.861328125
High-income countries,,1998,11632.3525390625,18491.927734375,11055.9501953125
High-income countries,,1999,11381.7880859375,17736.88671875,11209.1298828125
High-income countries,,2000,11139.3837890625,18510.197265625,11602.9072265625
High-income countries,,2001,11511.5986328125,18146.396484375,11954.6240234375
High-income countries,,2002,11248.9072265625,17476.06640625,11968.265625
High-income countries,,2003,11088.5869140625,18493.359375,12213.67578125
High-income countries,,2004,11354.548828125,18835.001953125,12377.587890625
High-income countries,,2005,11510.8828125,18807.2109375,12393.599609375
High-income countries,,2006,11659.8544921875,18688.1171875,12647.8388671875
High-income countries,,2007,11602.8828125,18293.015625,12861.7353515625
High-income countries,,2008,11684.91796875,18538.390625,13370.271484375
High-income countries,,2009,11006.8486328125,17681.4609375,13341.3681640625
High-income countries,,2010,11213.138671875,17990.638671875,14066.2783203125
High-income countries,,2011,11211.875,19172.732421875,14613.0302734375
High-income countries,,2012,11045.673828125,20274.986328125,15237.9072265625
High-income countries,,2013,10973.923828125,20811.876953125,15376.1162109375
High-income countries,,2014,11210.3583984375,21935.12890625,15866.3408203125
High-income countries,,2015,10443.609375,22947.595703125,16452.056640625
High-income countries,,2016,9470.4267578125,23047.26171875,16557.857421875
High-income countries,,2017,9604.958984375,23057.021484375,16989.365234375
High-income countries,,2018,9597.7490234375,24635.732421875,18181.328125
High-income countries,,2019,9068.263671875,25383.65625,19068.61328125
High-income countries,,2020,7587.19970703125,24144.34765625,18676.98046875
High-income countries,,2021,7997.36865234375,24171.142578125,18956.888671875
High-income countries,,1965,,8608.763671875,
High-income countries,,1966,,9372.630859375,
High-income countries,,1967,,9989.3193359375,
High-income countries,,1968,,10695.1298828125,
High-income countries,,1969,,11157.6826171875,
High-income countries,,1970,,12139.9873046875,7037.53173828125
High-income countries,,1971,,13044.05078125,7477.544921875
High-income countries,,1972,,14168.40625,7806.83447265625
High-income countries,,1973,,15271.798828125,8057.14990234375
High-income countries,,1974,,15226.7353515625,7999.1748046875
High-income countries,,1975,,13838.76171875,7685.587890625
High-income countries,,1976,,14975.2138671875,7779.31298828125
High-income countries,,1977,,15615.8798828125,7931.5576171875
High-income countries,,1978,,15589.947265625,7970.42333984375
High-income countries,,1979,,16926.783203125,8345.2314453125
High-income countries,,1980,,16669.21875,8240.3759765625
Hungary,HUN,1981,83.50741577148438,,
Hungary,HUN,1982,83.70177459716797,,
Hungary,HUN,1983,80.2927017211914,,
Hungary,HUN,1984,78.43279266357422,,
Hungary,HUN,1985,76.24481201171875,,
Hungary,HUN,1986,72.13165283203125,,
Hungary,HUN,1987,71.60767364501953,,
Hungary,HUN,1988,65.9919204711914,,
Hungary,HUN,1989,63.114994049072266,,
Hungary,HUN,1990,57.09429931640625,,
Hungary,HUN,1991,55.17229461669922,,
Hungary,HUN,1992,50.173683166503906,,
Hungary,HUN,1993,43.22422409057617,,
Hungary,HUN,1994,41.212894439697266,,
Hungary,HUN,1995,41.92777633666992,,
Hungary,HUN,1996,44.78287887573242,,
Hungary,HUN,1997,46.771549224853516,,
Hungary,HUN,1998,42.749778747558594,,
Hungary,HUN,1999,39.51658248901367,,
Hungary,HUN,2000,38.56221008300781,,
Hungary,HUN,2001,35.13605499267578,,
Hungary,HUN,2002,34.42073059082031,,
Hungary,HUN,2003,35.545143127441406,,
Hungary,HUN,2004,27.068296432495117,,
Hungary,HUN,2005,20.3309383392334,,
Hungary,HUN,2006,20.42924690246582,,
Hungary,HUN,2007,20.6178035736084,,
Hungary,HUN,2008,19.6961612701416,,
Hungary,HUN,2009,18.096803665161133,,
Hungary,HUN,2010,18.52976417541504,,
Hungary,HUN,2011,19.136537551879883,,
Hungary,HUN,2012,18.683223724365234,,
Hungary,HUN,2013,18.74430274963379,,
Hungary,HUN,2014,18.46791648864746,,
Hungary,HUN,2015,17.657642364501953,,
Hungary,HUN,2016,17.008642196655273,,
Hungary,HUN,2017,14.923139572143555,,
Hungary,HUN,2018,13.270830154418945,,
Hungary,HUN,2019,11.554311752319336,,
Hungary,HUN,2020,10.846359252929688,,
Hungary,HUN,2021,8.832104682922363,,
India,IND,1981,741.7437744140625,174.1592559814453,19.781782150268555
India,IND,1982,734.2449340820312,231.21603393554688,25.93456268310547
India,IND,1983,776.8370361328125,294.8902893066406,30.857749938964844
India,IND,1984,815.0645751953125,327.8962097167969,35.34059524536133
India,IND,1985,841.7091674804688,351.249267578125,43.2282829284668
India,IND,1986,905.4258422851562,367.76385498046875,60.400245666503906
India,IND,1987,992.4843139648438,356.85491943359375,69.57701110839844
India,IND,1988,1055.135498046875,375.4861755371094,81.5048828125
India,IND,1989,1147.42724609375,400.6418762207031,96.90459442138672
India,IND,1990,1236.1666259765625,397.4087219238281,115.92735290527344
India,IND,1991,1321.8240966796875,374.2533874511719,129.10801696777344
India,IND,1992,1395.098388671875,339.43316650390625,144.34689331054688
India,IND,1993,1441.369140625,324.1862487792969,146.6708526611328
India,IND,1994,1466.0950927734375,376.55615234375,158.56918334960938
India,IND,1995,1547.9033203125,426.2046203613281,180.77828979492188
India,IND,1996,1658.9544677734375,404.7239990234375,197.3172149658203
India,IND,1997,1713.905517578125,413.8535461425781,214.52633666992188
India,IND,1998,1703.4461669921875,403.5028381347656,235.4287567138672
India,IND,1999,1666.204345703125,402.5608215332031,241.2336883544922
India,IND,2000,1771.1917724609375,397.32733154296875,253.62693786621094
India,IND,2001,1793.757080078125,397.478515625,254.27748107910156
India,IND,2002,1873.271484375,409.8644714355469,265.54412841796875
India,IND,2003,1954.73388671875,411.56243896484375,284.26898193359375
India,IND,2004,2110.971435546875,422.5760498046875,281.37762451171875
India,IND,2005,2207.159912109375,406.1777648925781,285.1213684082031
India,IND,2006,2303.685302734375,419.2033386230469,281.8681335449219
India,IND,2007,2446.7548828125,423.808837890625,289.6451110839844
India,IND,2008,2647.512451171875,439.5325927734375,293.91864013671875
India,IND,2009,2857.77099609375,441.91558837890625,361.4993896484375
India,IND,2010,2937.109130859375,479.9701843261719,474.2918701171875
India,IND,2011,2915.216796875,498.697998046875,429.3339538574219
India,IND,2012,2966.21044921875,494.8404541015625,372.67822265625
India,IND,2013,2974.11669921875,493.9333190917969,310.63128662109375
India,IND,2014,3133.723876953125,484.2786865234375,293.55218505859375
India,IND,2015,3268.10302734375,478.8304138183594,281.4278259277344
